접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고한 개업공인중개사 시군구명,위도,경도
2023,11215,광진구,10200,능동,1,대지,283,21,삼호빌라트,20230606,42000,75.59,39.61,3,,,2002,연립다세대,중개거래,서울 광진구,127.0783757,37.55413453
2023,11215,광진구,10100,중곡동,1,대지,605,4,신우에코밸리,20230605,36900,40.42,25.03,4,,,2014,연립다세대,중개거래,서울 광진구,127.0864253,37.57072486
2023,11215,광진구,10500,자양동,1,대지,229,42,우리빌라(229-42),20230605,36000,53.68,28.84,1,,,2003,연립다세대,중개거래,서울 광진구,127.0787689,37.53628019
2023,11215,광진구,10500,자양동,1,대지,218,19,대원캐슬빌7차,20230605,50000,57.8,30.25,4,,,2015,연립다세대,중개거래,서울 광진구,127.0827645,37.53599591
2023,11215,광진구,10100,중곡동,1,대지,259,13,(259-13),20230604,38000,57.8,33.47,4,,,2008,연립다세대,중개거래,서울 강남구,127.0807507,37.56116293
2023,11215,광진구,10900,군자동,1,대지,158,9,리치팰리스(158-9),20230604,26700,29.52,19.49,2,,,2015,연립다세대,중개거래,서울 광진구,127.073054,37.55582669
2023,11215,광진구,10500,자양동,1,대지,230,32,한양에버빌(230-32),20230603,28000,22.06,17,2,,,2019,연립다세대,중개거래,서울 광진구,127.0795811,37.53635302
2023,11215,광진구,10500,자양동,1,대지,52,200,랜드마크,20230603,75000,30.01,26.4,3,,,2016,연립다세대,중개거래,서울 광진구,127.062397,37.5363647
2023,11215,광진구,10400,광장동,1,대지,554,7,현대5,20230603,103200,59.67,0,4,,,1989,아파트,중개거래,서울 광진구,127.1009348,37.54081335
2023,11215,광진구,10500,자양동,1,대지,230,32,한양에버빌(230-32),20230602,37700,29.72,19,2,,,2019,연립다세대,중개거래,서울 광진구,127.0795811,37.53635302
2023,11215,광진구,10700,화양동,1,대지,18,9,화양 디펠리체,20230602,19000,20.42,35.36,15,,,2019,오피스텔,중개거래,서울 광진구,127.0703182,37.54786952
2023,11215,광진구,10500,자양동,1,대지,2,2,건대입구역자이엘라,20230601,29900,18.1,32.38,13,,,2022,오피스텔,중개거래,서울 광진구,127.0700433,37.53930779
2023,11215,광진구,10500,자양동,1,대지,772,19,헤렌하우스(772-19),20230601,30000,29.9,26.5,3,,,2018,연립다세대,중개거래,서울 광진구,127.0793377,37.53874901
2023,11215,광진구,10300,구의동,1,대지,631,1,현대프라임,20230601,98000,59.82,0,21,,,1997,아파트,중개거래,서울 광진구,127.0974224,37.53719625
2023,11215,광진구,10300,구의동,1,대지,631,1,현대프라임,20230601,196500,126.66,0,27,,,1997,아파트,중개거래,서울 광진구,127.0974224,37.53719625
2023,11215,광진구,10100,중곡동,1,대지,288,17,올리브힐스3차,20230531,19700,20.08,24.8,5,,,2016,연립다세대,직거래,,127.0878983,37.56998566
2023,11215,광진구,10700,화양동,1,대지,35,66,화성빌라,20230531,31700,54.36,20.62,3,,,1993,연립다세대,중개거래,서울 광진구,127.0688966,37.5444956
2023,11215,광진구,10100,중곡동,1,대지,147,94,포스빌,20230531,19000,52.94,32.9,-1,,,2009,연립다세대,직거래,,127.0891352,37.56088351
2023,11215,광진구,10300,구의동,1,대지,631,1,현대프라임,20230531,206000,126.66,0,23,,,1997,아파트,중개거래,서울 광진구,127.0974224,37.53719625
2023,11215,광진구,10100,중곡동,1,대지,150,267,본클라쎄,20230530,47000,55.94,37,5,,,2018,연립다세대,직거래,,127.0876215,37.56107459
2023,11215,광진구,10500,자양동,1,대지,199,2,성화연립,20230530,122000,77.85,75.3,1,,,1979,연립다세대,중개거래,서울 광진구,127.0619211,37.53633956
2023,11215,광진구,10300,구의동,1,대지,631,1,현대프라임,20230529,95000,59.82,0,5,,,1997,아파트,중개거래,"서울 광진구, 서울 성동구",127.0974224,37.53719625
2023,11215,광진구,10300,구의동,1,대지,249,24,현대빌라(249-24),20230529,37000,61.71,28.65,1,,,1995,연립다세대,중개거래,서울 광진구,127.0870659,37.54168102
2023,11215,광진구,10300,구의동,1,대지,246,14,크레신타워3차,20230529,16500,26.91,37.46,9,,,2006,오피스텔,중개거래,서울 광진구,127.086393,37.53796329
2023,11215,광진구,10500,자양동,1,대지,640,35,수호아트빌,20230529,49500,61.44,33.06,3,,,2010,연립다세대,중개거래,서울 광진구,127.0787098,37.5297457
2023,11215,광진구,10300,구의동,1,대지,253,19,센트럴빌,20230529,23000,41.29,53.48,4,,,2003,오피스텔,중개거래,서울 광진구,127.0849075,37.54490899
2023,11215,광진구,10700,화양동,1,대지,21,20,광진캠퍼스시티,20230529,13800,16.08,26.41,17,,,2017,오피스텔,중개거래,서울 광진구,127.0688021,37.54797736
2023,11215,광진구,10300,구의동,1,대지,546,7,구의강변우성아파트,20230528,110000,84.76,0,5,,,1992,아파트,중개거래,서울 광진구,127.0935966,37.53402125
2023,11215,광진구,10500,자양동,1,대지,685,5,인정빌라나동,20230527,62000,71.82,28.1,4,,,1991,연립다세대,중개거래,서울 광진구,127.0865169,37.5315605
2023,11215,광진구,10300,구의동,1,대지,64,27,누리안(64-27),20230527,40000,57.64,34.14,2,,,2011,연립다세대,중개거래,서울 광진구,127.0897695,37.54797542
2023,11215,광진구,10300,구의동,1,대지,202,31,풍미트윈빌B,20230527,34500,51.05,22.83,5,,,2002,연립다세대,중개거래,서울 광진구,127.0931944,37.54339238
2023,11215,광진구,10100,중곡동,1,대지,544,6,서령하이빌(544-6),20230526,22000,37.48,19.09,3,,,2002,연립다세대,직거래,,127.0847413,37.57062883
2023,11215,광진구,10500,자양동,1,대지,598,31,재호주택,20230526,29800,39.14,19.95,2,,,2004,연립다세대,중개거래,"경기 남양주시, 서울 광진구",127.0766824,37.53123116
2023,11215,광진구,10100,중곡동,1,대지,639,6,정익제이타워2차,20230526,19000,15.93,27.04,14,,,2020,오피스텔,중개거래,경기 남양주시,127.0774411,37.55867855
2023,11740,강동구,10700,암사동,1,대지,482,3,한울글로리,20230622,25000,56.37,32.76,2,,,2008,연립다세대,중개거래,서울 강동구,127.133057,37.55143919
2023,11740,강동구,10900,천호동,1,대지,425,3,천호역 한강 푸르지오시티,20230621,17000,25.06,35.66,7,,,2015,오피스텔,중개거래,서울 강동구,127.1259792,37.53985987
2023,11740,강동구,10700,암사동,1,대지,493,14,중앙하이츠,20230621,52000,59.52,0,5,,20230621,1998,아파트,직거래,,127.1313443,37.55121323
2023,11740,강동구,10700,암사동,1,대지,493,14,중앙하이츠,20230621,56000,59.52,0,5,,,1998,아파트,직거래,,127.1313443,37.55121323
2023,11740,강동구,10700,암사동,1,대지,475,3,노블리움,20230620,24600,28.92,19.94,5,,,2016,연립다세대,중개거래,서울 강동구,127.1360881,37.55183311
2023,11740,강동구,10700,암사동,1,대지,462,8,암사동삼성베스트빌,20230620,24500,27.42,19.85,5,,,2016,연립다세대,직거래,,127.1294129,37.55456404
2023,11740,강동구,11000,강일동,1,대지,677,4,유러피안하우스I,20230620,6450,13.44,22.3,3,,,2013,오피스텔,중개거래,서울 강동구,127.1735716,37.56533172
2023,11740,강동구,10900,천호동,1,대지,432,7,아스하임,20230619,23000,12.88,0,19,,,2021,아파트,중개거래,서울 강동구,127.1235258,37.54034952
2023,11740,강동구,10900,천호동,1,대지,291,60,291에비뉴,20230619,38000,37.07,23.14,2,,,2017,연립다세대,직거래,,127.1317325,37.5481509
2023,11740,강동구,10100,명일동,1,대지,48,7,서희스타힐스,20230617,37900,49.99,71.02,12,,,2012,오피스텔,중개거래,서울 강동구,127.1534761,37.55261747
2023,11740,강동구,10700,암사동,1,대지,493,14,중앙하이츠,20230614,52000,59.52,0,3,,,1998,아파트,중개거래,서울 강동구,127.1313443,37.55121323
2023,11740,강동구,10900,천호동,1,대지,299,17,(299-17),20230614,36300,75,33.66,4,,,2004,연립다세대,중개거래,서울 강동구,127.1303976,37.54465159
2023,11740,강동구,10600,둔촌동,1,대지,455,4,아미하우스,20230614,49000,54.05,30.02,2,,,2019,연립다세대,중개거래,서울 강동구,127.1418816,37.53116833
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,31100,29.94,41.2,8,,,2023,오피스텔,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,36950,29.64,9.62,5,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,425,3,천호역 한강 푸르지오시티,20230613,17500,25.24,35.91,12,,,2015,오피스텔,중개거래,서울 강동구,127.1259792,37.53985987
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,35550,29.39,9.54,5,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,36650,29.64,9.62,4,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,30600,29.99,41.29,9,,,2023,오피스텔,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,30600,29.99,41.29,8,,,2023,오피스텔,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,35400,29.39,9.54,4,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10700,암사동,1,대지,414,2,롯데캐슬퍼스트,20230613,102500,59.99,0,5,,,2008,아파트,중개거래,서울 강동구,127.1377958,37.55525402
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,30450,29.99,41.29,10,,,2023,오피스텔,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,36200,29.64,9.62,3,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,37300,29.64,9.62,6,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,35000,29.39,9.54,3,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,37300,29.64,9.62,7,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,31400,29.94,41.2,9,,,2023,오피스텔,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,36000,29.39,9.54,7,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10900,천호동,1,대지,166,69,HwellsPARK천호3,20230613,36000,29.39,9.54,6,,,2023,연립다세대,직거래,,127.1317415,37.53890485
2023,11740,강동구,10700,암사동,1,대지,421,2,헤렌하우스,20230613,35900,37.73,22.87,3,,,2016,연립다세대,중개거래,서울 강동구,127.1402844,37.55094927
2023,11740,강동구,10600,둔촌동,1,대지,458,3,(458-3),20230612,30000,37.2,22.43,3,,,2009,연립다세대,중개거래,서울 강동구,127.1416545,37.53096407
2023,11740,강동구,10700,암사동,1,대지,414,2,롯데캐슬퍼스트,20230612,122500,84.98,0,8,,,2008,아파트,중개거래,"서울 강동구, 서울 송파구",127.1377958,37.55525402
2023,11740,강동구,10800,성내동,1,대지,516,1,삼성아트빌(516-1),20230612,34000,42.25,25.57,6,,,2012,연립다세대,중개거래,서울 강동구,127.1300838,37.53098291
2023,11740,강동구,10900,천호동,1,대지,121,65,천호동아트팰리스,20230612,33900,29.94,21,6,,,2017,연립다세대,중개거래,서울 강동구,127.136311,37.54012921
2023,11740,강동구,10500,길동,1,대지,242,6,예전이룸1차,20230612,57000,71.49,0,4,,,2004,아파트,중개거래,서울 강동구,127.1406029,37.53454308
2023,11740,강동구,10500,길동,1,대지,414,9,거산 유팰리스 2차,20230612,23207,20.68,29.66,3,,,null,오피스텔,직거래,,127.1377266,37.53723823
2023,11740,강동구,10900,천호동,1,대지,167,160,성우스타팰리스,20230612,30700,42.46,12.85,7,,,2017,연립다세대,직거래,,127.1318532,37.53874086
2023,11740,강동구,10600,둔촌동,1,대지,470,10,삼성아트빌,20230611,46000,36.61,23.15,5,,,2017,연립다세대,중개거래,서울 강동구,127.1403612,37.5312601
2023,11740,강동구,10700,암사동,1,대지,414,2,롯데캐슬퍼스트,20230610,104000,59.99,0,27,,,2008,아파트,중개거래,서울 강동구,127.1377958,37.55525402
2023,11740,강동구,10800,성내동,1,대지,232,6,캐슬빌라,20230610,30000,59,29.47,3,,,2003,연립다세대,중개거래,서울 강남구,127.1287131,37.53323573
2023,11710,송파구,11100,방이동,1,대지,212,8,코오롱아파트,20230621,94800,84.95,0,2,,,1991,아파트,직거래,,127.1230308,37.50965317
2023,11710,송파구,10700,가락동,1,대지,79,7,"	(79-7)	",20230619,12400,29.52,38.86,3,,,1990,오피스텔,중개거래,"서울 강북구, 서울 송파구",127.1215871,37.4943726
2023,11710,송파구,11300,거여동,1,대지,23,1,성우스타팰리스,20230619,40000,42.32,18.38,7,,,2017,연립다세대,중개거래,서울 송파구,127.1429049,37.49485603
2023,11710,송파구,10700,가락동,1,대지,77,4,송파KCC웰츠타워,20230616,25200,38.45,55.32,7,,,2011,오피스텔,중개거래,서울 송파구,127.1211311,37.4957721
2023,11710,송파구,10500,석촌동,1,대지,223,1,"우노카운티(101,102,103동)",20230616,30000,30.07,16.86,3,,,2018,연립다세대,중개거래,서울 송파구,127.0974858,37.49784675
2023,11710,송파구,10600,삼전동,1,대지,169,5,혜성루첸리,20230616,39500,28.99,18.42,2,,,2020,연립다세대,중개거래,서울 송파구,127.0931971,37.49951686
2023,11710,송파구,10300,풍납동,1,대지,413,1,현대1,20230615,118000,83.02,0,12,,,1995,아파트,중개거래,서울 송파구,127.1189269,37.52936978
2023,11710,송파구,10400,송파동,1,대지,24,10,삼양빌라,20230615,24000,30.6,17.62,5,,,2004,연립다세대,중개거래,서울 송파구,127.1076112,37.50776433
2023,11710,송파구,10500,석촌동,1,대지,241,1,동광팰리스(A동),20230614,28200,29.76,17.3,2,,,2015,연립다세대,중개거래,서울 송파구,127.101101,37.49856465
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,32850,26.18,17.33,5,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,33350,26.77,17.72,5,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,36450,29.18,19.32,4,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,36500,29.92,19.81,2,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,36950,29.92,19.81,3,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,41800,35.32,23.38,2,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,42400,35.32,23.38,3,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,44450,36.84,24.39,3,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,45750,37.16,24.6,4,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,11100,방이동,1,대지,211,10,서영스윗홈,20230614,45650,39.36,26.06,2,,,2023,연립다세대,직거래,,127.1223564,37.50988576
2023,11710,송파구,10400,송파동,1,대지,58,1,대우레이크월드,20230612,118600,139.64,0,11,,,2002,아파트,중개거래,서울 송파구,127.107789,37.51145037
2023,11710,송파구,11400,마천동,1,대지,341,10,대동빌라,20230612,19300,64.16,35.1,-1,,,1994,연립다세대,직거래,,127.1540837,37.50113722
2023,11710,송파구,10700,가락동,1,대지,95,1,가락금호아파트,20230612,75000,59.91,0,2,,,1997,아파트,직거래,,127.1163854,37.49795572
2023,11710,송파구,10700,가락동,1,대지,96,1,우성,20230610,82000,43.79,0,4,,,1986,아파트,중개거래,서울 송파구,127.1170798,37.49504359
2023,11710,송파구,10500,석촌동,1,대지,24,11,석촌호수 나인파크 A,20230610,25000,19.34,35.18,4,,,null,오피스텔,중개거래,서울 송파구,127.0990083,37.5062855
2023,11710,송파구,10300,풍납동,1,대지,251,2,토성현대,20230610,58000,49.14,0,9,,,1986,아파트,중개거래,서울 송파구,127.114984,37.53179827
2023,11710,송파구,10200,신천동,1,대지,11,9,한신코아,20230609,82000,31.5,0,5,,,1988,아파트,중개거래,서울 송파구,127.1026046,37.52015654
2023,11710,송파구,10800,문정동,1,대지,643,1,엠스테이트,20230609,24100,26.15,35.61,17,,,null,오피스텔,중개거래,서울 송파구,127.1206315,37.48582166
2023,11710,송파구,10800,문정동,1,대지,72,3,건영1,20230607,105000,77.68,0,14,,,1996,아파트,중개거래,서울 송파구,127.1248119,37.48246304
