접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,층,계약일,전월세 구분,임대면적(㎡),보증금(만원),임대료(만원),건물명,건축년도,건물용도,계약기간,신규갱신여부,계약갱신권사용여부,종전 보증금,종전 임대료,위도,경도
2023,11215,광진구,10300,구의동,1,대지,242,108,2,20230620,월세,43.75,11000,50,242-108,2015,연립다세대,23.07~25.07,신규,,0,0,127.0883291,37.53974984
2023,11215,광진구,10100,중곡동,1,대지,242,16,2,20230620,전세,29.85,23500,0,에덴빌3차,2017,연립다세대,,,,,,127.0810278,37.56255371
2023,11215,광진구,10500,자양동,1,대지,779,8,20,20230620,월세,84.9,20000,155,구의현대홈시티,2006,아파트,23.07~25.07,신규,,0,0,127.082272,37.53752372
2023,11215,광진구,10700,화양동,1,대지,21,20,6,20230620,월세,17.49,1000,65,광진캠퍼스시티,2017,오피스텔,23.06~24.06,신규,,0,0,127.0688021,37.54797736
2023,11215,광진구,10500,자양동,1,대지,595,3,3,20230620,전세,44.49,38000,0,오렌지하우스(2차),2015,연립다세대,23.06~25.06,갱신,,41000,,127.0778529,37.53047223
2023,11215,광진구,10300,구의동,1,대지,207,3,2,20230620,전세,74.91,33000,0,주함해븐빌B동,2008,연립다세대,23.07~25.07,갱신,,29000,,127.0924816,37.54217855
2023,11215,광진구,10100,중곡동,1,대지,73,85,2,20230620,전세,49.25,35000,0,지니하우스(73-85),2022,연립다세대,,신규,,0,,127.095741,37.5606779
2023,11215,광진구,10200,능동,1,대지,240,10,2,20230620,전세,26.59,23500,0,가온누리,2015,연립다세대,,,,,,127.082122,37.553916
2023,11215,광진구,10500,자양동,1,대지,597,3,4,20230619,전세,29.5,28000,0,한강삼성그린빌,2023,연립다세대,23.08~25.08,신규,,0,,127.07734,37.53110952
2023,11215,광진구,10700,화양동,1,대지,2,10,10,20230619,월세,26.58,2000,150,테라팰리스 건대4차,2023,오피스텔,23.07~25.07,신규,,0,0,127.0722006,37.54502234
2023,11215,광진구,10200,능동,1,대지,320,5,1,20230619,전세,28.74,22000,0,레나8,2017,연립다세대,23.08~25.08,신규,,0,,127.0800054,37.5543725
2023,11215,광진구,10200,능동,1,대지,239,42,2,20230619,월세,12.28,10000,10,로뎀하우스,2009,연립다세대,23.07~25.07,신규,,0,0,127.0824868,37.55442983
2023,11215,광진구,10100,중곡동,1,대지,639,4,6,20230619,월세,15.9,1000,76,정익제이타워1차,2018,오피스텔,,,,,,127.0774411,37.55867855
2023,11215,광진구,10900,군자동,1,대지,473,1,3,20230619,전세,18.13,19350,0,(473-1),2019,오피스텔,23.07~25.07,신규,,0,,127.0769933,37.55773758
2023,11215,광진구,10900,군자동,1,대지,361,21,4,20230619,월세,18.36,3000,80,아스하임,2022,오피스텔,23.06~25.06,신규,,0,0,127.0717382,37.54877857
2023,11215,광진구,10300,구의동,1,대지,206,34,4,20230619,전세,37.99,5000,0,storyhouseⅢ,2015,연립다세대,,,,,,127.0936365,37.54213799
2023,11215,광진구,10100,중곡동,1,대지,142,18,2,20230619,월세,17.28,1000,42,해피온리치빌,2013,연립다세대,23.08~25.08,신규,,0,0,127.0813371,37.55778351
2023,11215,광진구,10900,군자동,1,대지,88,36,4,20230619,전세,75.45,28000,0,경원빌라2차,2001,연립다세대,23.07~25.07,신규,,0,,127.0748713,37.55307674
2023,11215,광진구,10900,군자동,1,대지,88,36,4,20230619,전세,75.45,30000,0,경원빌라2차,2001,연립다세대,23.07~25.07,신규,,0,,127.0748713,37.55307674
2023,11215,광진구,10500,자양동,1,대지,846,23,6,20230619,전세,41.85,39000,0,리치팰리스,2022,연립다세대,23.08~25.08,신규,,0,,127.0659739,37.53857873
2023,11215,광진구,10300,구의동,1,대지,631,1,21,20230619,전세,59.82,63000,0,현대프라임,1997,아파트,,갱신,,63000,,127.0974224,37.53719625
2023,11215,광진구,10500,자양동,1,대지,227,7,20,20230617,전세,127.95,110000,0,더샵스타시티,2007,아파트,23.09~25.09,신규,,0,,127.076832,37.53787409
2023,11215,광진구,10500,자양동,1,대지,677,8,3,20230617,전세,50.81,24150,0,동문굿모닝빌,2002,연립다세대,23.11~25.11,신규,,0,,127.0851743,37.53156129
2023,11215,광진구,10500,자양동,1,대지,783,1,21,20230617,전세,84.93,70000,0,자양우성7,1998,아파트,23.09~24.09,갱신,,78000,,127.0745839,37.53644813
2023,11215,광진구,10500,자양동,1,대지,54,7,4,20230617,월세,18.81,2000,65,자양리치빌Ⅲ,2021,연립다세대,23.06~25.06,신규,,0,0,127.0635856,37.5356516
2023,11215,광진구,10300,구의동,1,대지,251,176,5,20230617,전세,24.53,30800,0,명진센트라임3,2020,연립다세대,23.07~25.07,갱신,,33800,,127.0849277,37.54164268
2023,11215,광진구,10100,중곡동,1,대지,158,18,6,20230617,전세,14.67,19000,0,마인하임158,2018,연립다세대,23.07~25.07,신규,,0,,127.0811626,37.55787665
2023,11215,광진구,10100,중곡동,1,대지,190,3,6,20230617,월세,20.72,500,55,좋은사람 좋은집,2003,오피스텔,23.06~24.06,갱신,,500,53,127.0787784,37.56769817
2023,11215,광진구,10100,중곡동,1,대지,150,300,2,20230617,월세,39.87,25000,30,중곡동퍼즐주택,2020,연립다세대,23.07~25.07,신규,,0,0,127.0876215,37.56107459
2023,11215,광진구,10100,중곡동,1,대지,72,5,3,20230617,월세,40.84,13000,30,(72-5),2012,연립다세대,23.07~25.07,신규,,0,0,127.0940506,37.55928909
2023,11215,광진구,10200,능동,1,대지,238,35,2,20230617,전세,34.98,23000,0,238-35,2015,연립다세대,,,,,,127.0827271,37.554911
2023,11215,광진구,10500,자양동,1,대지,664,11,4,20230617,전세,26.67,16270,0,(664-11),2007,연립다세대,23.09~25.09,갱신,○,16270,,127.0838344,37.5304187
2023,11215,광진구,10900,군자동,1,대지,134,21,5,20230617,전세,59.58,22500,0,(134-21),2011,연립다세대,23.07~25.07,신규,,0,,127.0722913,37.55555319
2023,11215,광진구,10400,광장동,1,대지,218,1,13,20230617,전세,84.55,62000,0,극동1,1985,아파트,23.08~25.08,신규,,0,,127.1040389,37.54315943
2023,11215,광진구,10300,구의동,1,대지,591,4,1,20230616,전세,38.89,15000,0,현대하이츠빌라(591-4),1996,연립다세대,23.06~25.06,갱신,○,17000,,127.0895909,37.53565547
2023,11215,광진구,10500,자양동,1,대지,596,24,6,20230616,월세,19.82,5000,100,596-24,2014,연립다세대,23.07~25.07,신규,,0,0,127.0780078,37.53098561
2023,11215,광진구,10300,구의동,1,대지,596,1,4,20230616,전세,13.27,15000,0,강변힐하우스,2015,아파트,23.07~25.07,갱신,,14500,,127.0902096,37.53385375
2023,11215,광진구,10700,화양동,1,대지,37,56,2,20230616,전세,29.73,25000,0,광진퍼스트빌,2023,연립다세대,23.07~25.07,신규,,0,,127.0667575,37.54524161
2023,11215,광진구,10200,능동,1,대지,222,7,6,20230616,전세,31.74,20000,0,(222-7),2017,오피스텔,,,,,,127.0806204,37.55633842
2023,11215,광진구,10700,화양동,1,대지,23,5,8,20230616,월세,17.78,2000,23,더메종건대,2022,아파트,,,,,,127.0678313,37.54755386
2023,11215,광진구,10300,구의동,1,대지,241,1,2,20230616,전세,39,16000,0,현대아트빌라(241-1),1995,연립다세대,23.08~25.08,신규,,0,,127.0872616,37.54082652
2023,11215,광진구,10300,구의동,1,대지,45,23,3,20230616,전세,52.07,30000,0,현진빌라(45-23),2017,연립다세대,23.08~25.08,신규,,0,,127.0943938,37.55141572
2023,11215,광진구,10300,구의동,1,대지,634,9,2,20230616,월세,42.51,12000,28,영광하이츠,2002,연립다세대,23.08~25.08,신규,,0,0,127.0838949,37.54413176
2023,11215,광진구,10100,중곡동,1,대지,142,18,2,20230616,월세,21.45,3000,56,해피온리치빌,2013,연립다세대,23.08~25.08,신규,,0,0,127.0813371,37.55778351
2023,11215,광진구,10500,자양동,1,대지,783,1,1,20230616,전세,84.93,70000,0,자양우성7,1998,아파트,23.07~25.07,갱신,○,73000,,127.0745839,37.53644813
2023,11215,광진구,10500,자양동,1,대지,669,15,4,20230616,전세,17.46,20000,0,하이시티빌,2021,연립다세대,23.07~25.07,갱신,,20000,,127.0841975,37.5289923
2023,11215,광진구,10500,자양동,1,대지,625,28,2,20230616,월세,43.38,2000,100,아름빌(625-28),2008,연립다세대,23.07~25.07,신규,,0,0,127.0809386,37.53519842
2023,11215,광진구,10200,능동,1,대지,166,2,2,20230616,전세,40.78,25000,0,리치하이츠파크,2010,연립다세대,23.07~25.07,신규,,0,,127.0813482,37.55308654
2023,11215,광진구,10300,구의동,1,대지,237,17,4,20230616,월세,21.65,1000,73,명문하우스,2019,연립다세대,23.07~25.07,갱신,○,1000,70,127.0862115,37.54348516
2023,11215,광진구,10500,자양동,1,대지,520,2,9,20230616,전세,64.79,40000,0,우성2,1989,아파트,23.08~25.08,신규,,0,,127.0741822,37.53416225
2023,11215,광진구,10300,구의동,1,대지,23,29,3,20230616,월세,52.2,10000,30,청기와빌라(23-29),1994,연립다세대,23.06~24.11,갱신,,19000,0,127.095505,37.55304196
2023,11215,광진구,10100,중곡동,1,대지,147,100,1,20230616,월세,49.98,13000,35,우일빌라,1993,연립다세대,23.07~25.07,신규,,0,0,127.0891352,37.56088351
2023,11215,광진구,10500,자양동,1,대지,639,24,1,20230616,전세,59.41,27100,0,무궁화빌라(639-24),2000,연립다세대,23.07~25.07,갱신,,27000,,127.0789428,37.53025897
2023,11215,광진구,10500,자양동,1,대지,616,24,3,20230616,월세,30.12,13000,27,유일빌딩,2014,연립다세대,23.07~25.07,신규,,0,0,127.0787307,37.53284402
2023,11215,광진구,10500,자양동,1,대지,845,2,2,20230616,전세,15.84,8900,0,(845-2),2015,연립다세대,,,,,,127.0655395,37.53776364
2023,11215,광진구,10300,구의동,1,대지,649,4,1,20230616,월세,25.83,12400,9,(649-4),2002,연립다세대,23.07~25.07,,,,,127.0821441,37.54295428
2023,11215,광진구,10700,화양동,1,대지,33,5,5,20230615,월세,23.04,1000,120,(33-5),2020,연립다세대,23.06~25.06,신규,,0,0,127.0679898,37.54581621
2023,11215,광진구,10500,자양동,1,대지,663,20,4,20230615,전세,17.87,10000,0,(663-20),2007,연립다세대,23.08~25.08,갱신,,10000,,127.0827254,37.53064584
2023,11215,광진구,10300,구의동,1,대지,589,10,4,20230615,월세,18.99,1000,55,구의아크로리버,2004,오피스텔,23.06~24.06,신규,,0,0,127.0932467,37.53667988
2023,11500,강서구,10500,마곡동,1,대지,776,2,6,20230623,월세,24.02,1000,74,마곡센트럴대방디엠시티오피스텔,2017,오피스텔,23.09~24.09,갱신,,1000,70,126.8393747,37.5686002
2023,11500,강서구,10500,마곡동,1,대지,776,2,10,20230623,전세,24.02,17900,0,마곡센트럴대방디엠시티오피스텔,2017,오피스텔,23.06~24.06,갱신,,17900,,126.8393747,37.5686002
2023,11500,강서구,10300,화곡동,1,대지,50,45,3,20230623,전세,29.24,13000,0,세인트빌(50-45),2012,연립다세대,23.07~25.07,신규,,0,,126.8492309,37.5437833
2023,11500,강서구,10600,내발산동,1,대지,695,5,6,20230623,월세,32.44,4000,70,"청솔펠리체101동,102동,103동,105동",2016,연립다세대,,신규,,0,0,126.8318778,37.55149509
2023,11500,강서구,10300,화곡동,1,대지,1085,8,4,20230623,월세,68.17,2000,110,대신타운A동,2001,연립다세대,23.07~25.07,신규,,0,0,126.8369232,37.53831104
2023,11500,강서구,10300,화곡동,1,대지,359,5,4,20230623,전세,26.3,21290,0,더원,2022,연립다세대,23.07~25.07,신규,,0,,126.8372742,37.53290748
2023,11500,강서구,10300,화곡동,1,대지,24,102,3,20230623,월세,29.88,5000,60,더프라임,2023,오피스텔,23.08~25.07,신규,,0,0,126.8462273,37.54619637
2023,11500,강서구,10300,화곡동,1,대지,366,76,3,20230623,전세,29.99,34000,0,씨아트빌,2022,연립다세대,23.07~25.07,신규,,0,,126.8411401,37.53543407
2023,11500,강서구,10300,화곡동,1,대지,410,148,4,20230623,월세,45.78,12000,20,오리온하우스,2011,연립다세대,23.07~25.07,,,,,126.8484973,37.53794792
2023,11500,강서구,10500,마곡동,1,대지,784,8,8,20230623,월세,20.58,3000,52,벨리오,2015,오피스텔,23.07~24.07,신규,,0,0,126.8401487,37.56623711
2023,11500,강서구,10500,마곡동,1,대지,776,4,14,20230623,월세,26.28,1000,76,엠코지니어스타,2015,오피스텔,23.06~24.06,신규,,0,0,126.8393747,37.5686002
2023,11500,강서구,10300,화곡동,1,대지,158,1,4,20230623,전세,34.73,11500,0,신동아빌라,1993,연립다세대,23.07~25.07,갱신,,12000,,126.8503758,37.53347454
2023,11500,강서구,10200,등촌동,1,대지,516,18,3,20230623,전세,37.07,23400,0,예가채(516-18),2016,연립다세대,23.07~25.07,갱신,,26000,,126.8602933,37.54621394
2023,11500,강서구,10500,마곡동,1,대지,797,14,14,20230623,전세,23.74,16800,5,힐스테이트에코마곡,2016,오피스텔,23.08~25.08,갱신,,18000,,126.833883,37.5595153
2023,11500,강서구,10300,화곡동,1,대지,922,17,6,20230623,전세,27,19400,0,우공아파트,2018,아파트,23.09~25.09,신규,,0,,126.8412973,37.52969493
2023,11500,강서구,10300,화곡동,1,대지,1102,4,4,20230623,월세,29.79,1000,70,윤하우스(1102-4),2012,연립다세대,23.07~24.07,신규,,0,0,126.848961,37.55360954
2023,11500,강서구,10300,화곡동,1,대지,46,208,7,20230623,전세,43.04,21000,0,혜인뜨란채,2017,연립다세대,23.07~25.07,신규,,0,,126.8502396,37.54474612
2023,11500,강서구,10100,염창동,1,대지,261,12,7,20230622,전세,19.9,15000,0,그린뷰,2018,오피스텔,23.07~25.07,신규,,0,,126.8767503,37.54889079
2023,11500,강서구,10300,화곡동,1,대지,379,50,2,20230622,월세,55.16,3400,100,근상프리즘아트빌,2010,연립다세대,23.08~25.08,신규,,0,0,126.8391624,37.5386673
2023,11500,강서구,10300,화곡동,1,대지,1033,2,5,20230622,전세,45.69,25700,0,더클래식,2018,연립다세대,23.07~25.07,신규,,0,,126.8371686,37.54362307
2023,11500,강서구,10300,화곡동,1,대지,50,120,2,20230622,월세,49.5,8000,20,거성,1986,연립다세대,23.09~25.09,신규,,0,0,126.8492309,37.5437833
2023,11500,강서구,10300,화곡동,1,대지,1045,37,2,20230622,전세,66.66,19500,0,상아빌라,2002,연립다세대,,,,,,126.8347509,37.54174906
2023,11500,강서구,10300,화곡동,1,대지,1045,37,2,20230622,전세,66.66,19500,0,상아빌라,2002,연립다세대,23.07~25.07,신규,,0,,126.8347509,37.54174906
2023,11500,강서구,10300,화곡동,1,대지,351,15,4,20230622,전세,61.84,18370,0,세진빌라,1996,연립다세대,,갱신,,18370,,126.842199,37.53600641
2023,11500,강서구,10600,내발산동,1,대지,659,1,13,20230622,전세,112.69,61000,0,월드메르디앙,2006,아파트,23.08~25.08,갱신,,56700,,126.8427073,37.55687613
2023,11500,강서구,10300,화곡동,1,대지,158,13,4,20230622,전세,44.39,14500,0,한일전원맨션(158-13),1997,연립다세대,,,,,,126.8503758,37.53347454
2023,11500,강서구,10500,마곡동,1,대지,784,13,7,20230622,전세,18.59,12150,0,아르디에,2015,오피스텔,23.06~25.06,갱신,,12760,,126.8401487,37.56623711
2023,11500,강서구,10400,가양동,1,대지,1480,5,7,20230622,월세,30.24,2000,45,이스타빌1차,2002,오피스텔,,,,,,126.8524839,37.56337219
2023,11500,강서구,10300,화곡동,1,대지,457,3,2,20230622,전세,27.68,13100,0,청송평화헬스하우스(457-3),2015,연립다세대,23.07~25.07,신규,,0,,126.8539274,37.53492349
2023,11500,강서구,10300,화곡동,1,대지,869,47,3,20230622,월세,39.73,5000,32,예송에버빌,2004,연립다세대,23.07~25.07,갱신,,9750,8,126.8543026,37.5336807
2023,11500,강서구,10300,화곡동,1,대지,355,23,5,20230621,월세,29.51,5000,85,The트라움2nd,2022,연립다세대,23.07~25.07,신규,,0,0,126.839366,37.5318049
2023,11500,강서구,10900,방화동,1,대지,620,115,12,20230621,전세,44.43,25000,0,라센트로,2022,오피스텔,23.07~25.07,신규,,0,,126.806441,37.5639173
2023,11500,강서구,10300,화곡동,1,대지,926,5,8,20230621,월세,13.79,3000,28,한양아이클래스,2013,아파트,,,,,,126.8427314,37.5290604
2023,11500,강서구,10300,화곡동,1,대지,926,5,8,20230621,전세,13.79,7190,0,한양아이클래스,2013,아파트,23.07~25.07,갱신,○,8500,,126.8427314,37.5290604
2023,11500,강서구,10600,내발산동,1,대지,710,28,3,20230621,전세,44.5,30200,0,"한신위너스(710-28,29)",2018,연립다세대,,,,,,126.8328417,37.55128525
2023,11500,강서구,10300,화곡동,1,대지,1130,21,1,20230621,전세,52.85,13000,0,그리미야빌라,2002,연립다세대,23.08~25.08,신규,,0,,126.8544196,37.55220048
2023,11500,강서구,10300,화곡동,1,대지,1027,50,14,20230621,전세,84.99,68000,0,우장산숲아이파크,2022,아파트,23.10~25.10,신규,,0,,126.8386874,37.54528866
2023,11500,강서구,10200,등촌동,1,대지,569,20,5,20230621,전세,29.98,27900,0,더원2-2th,2023,연립다세대,23.07~25.07,신규,,0,,126.8622617,37.53780933
2023,11500,강서구,10300,화곡동,1,대지,42,91,3,20230621,월세,37.48,12000,40,에이원빌리지(42-91),2012,연립다세대,23.07~25.07,신규,,0,0,126.8529791,37.54555581
2023,11500,강서구,10300,화곡동,1,대지,102,121,2,20230621,전세,28.07,15500,0,아이디움,2016,연립다세대,23.08~25.08,신규,,0,,126.8458399,37.54025971
2023,11500,강서구,10300,화곡동,1,대지,876,17,4,20230621,전세,28.46,15800,0,그린밸리(876-17),2014,연립다세대,23.08~25.08,신규,,0,,126.8528253,37.53051868
2023,11500,강서구,10300,화곡동,1,대지,1105,10,9,20230621,전세,32.84,16250,0,예가체Ⅱ(1105-10),2014,연립다세대,23.07~25.07,신규,,0,,126.8503166,37.55299275
2023,11500,강서구,10500,마곡동,1,대지,793,6,4,20230621,전세,19.36,13000,0,우성르보아,2015,오피스텔,23.07~25.07,신규,,0,,126.8392082,37.56295127
2023,11500,강서구,10300,화곡동,1,대지,989,13,4,20230621,전세,28.07,22000,0,동우하이빌,2019,연립다세대,23.07~25.07,신규,,0,,126.847319,37.55105824
2023,11500,강서구,10300,화곡동,1,대지,371,42,3,20230621,전세,57.5,19750,0,창대빌라(371-42),2009,연립다세대,23.07~25.07,갱신,,24750,,126.8386129,37.53709685
2023,11500,강서구,10600,내발산동,1,대지,710,28,3,20230621,전세,44.5,30200,0,"한신위너스(710-28,29)",2018,연립다세대,23.07~24.01,갱신,○,30200,,126.8328417,37.55128525
2023,11500,강서구,10800,공항동,1,대지,41,119,4,20230621,월세,29.78,10000,15,경동팰리스(41-119),2010,연립다세대,23.08~25.08,신규,,0,0,126.8114516,37.56075319
2023,11500,강서구,10500,마곡동,1,대지,784,8,3,20230621,전세,20.57,13000,0,벨리오,2015,오피스텔,23.07~25.07,갱신,,3000,,126.8401487,37.56623711
2023,11500,강서구,10800,공항동,1,대지,21,8,2,20230621,월세,42.25,3000,52,송정하이빌,2014,연립다세대,23.06~25.06,갱신,○,3000,50,126.8129107,37.56286488
2023,11500,강서구,10500,마곡동,1,대지,776,2,9,20230621,월세,24.02,1000,66,마곡센트럴대방디엠시티오피스텔,2017,오피스텔,23.06~24.06,갱신,○,1000,63,126.8393747,37.5686002
2023,11500,강서구,10300,화곡동,1,대지,452,22,4,20230621,월세,27.21,11300,18,리체빌,2013,연립다세대,23.07~25.07,신규,,0,0,126.8512851,37.53423268
2023,11500,강서구,10300,화곡동,1,대지,1111,4,8,20230621,월세,17.92,500,62,포유,2018,오피스텔,23.06~24.06,갱신,,500,60,126.8523355,37.55490904
